IRIS;REVDISMED;MEN_TOT_2019;MEN_1PERS_2019;FAM_TOT_2019;FAM_2ENF_2019;FAM_3ENF_2019;FAM_4ENFPLUS_2019;PART_FAM_2ENF_2019;ACCESS;logaccessstand;trv50stand;distancestand;CAH_4;immo_2017;immo_2018;immo_2019;immo_2020;immo_2021;immo_nb_annees;immo_moy;immo_ECTYPE;immo_ECTYPE/MOY;immo_qualite
381010000;25820;395,9370155;83,51247837;317,2792238;79,18693756;9,709373235;4,767532398;23,36970618;68;-1,717637697;1,577786631;1,68752442;1;2178;2087;2460;2411;2942;5;2415,6;332,9869367;0,137848541;oui
381020000;26320;244,149766;53,71294852;190,4368175;43,94695788;14,64898596;0;24;35;-1,967353793;1,067287627;1,725229475;1;2283;1659;2803;3073;2727;5;2509;553,5413264;0,22062229;oui
381070000;26340;671,7990516;139,3360996;527,4866627;124,4072318;24,88144635;9,952578542;23,88059701;498;-0,969010741;0,522755357;1,355800214;2;2062;2395;2205;2555;2838;5;2411;303,1328092;0,125729079;oui
381090000;27960;382,3005474;66,04582908;320,9196587;85,1971981;17,15420317;3,94253012;27,46858176;108;-1,543696777;1,850052766;1,182848663;1;2854;2564;2663;2892;3161;5;2826,8;230,5291739;0,081551286;oui
381100000;27600;908,9130435;171,9565217;736,9565217;196,5217391;29,47826087;4,913043478;25,40540541;289;-1,173613437;0,658888424;0,372787455;1;3172;2610;2743;3374;3114;5;3002,6;316,4534721;0,10539315;oui
381140000;25580;576,0039583;107,5927786;462,4189962;112,8834072;21,96636147;4,116473513;24,37953886;196;-1,319614123;0,965187827;1,781283411;1;2008;2583;2315;2291;3507;5;2540,8;577,1881842;0,227167894;oui
381310000;27360;812,5925398;148,9484255;658,4853185;116,4395385;37,64000481;8,987657015;20,19573761;233;-1,254596842;1,645853165;1,420782396;1;2196;2339;2551;2444;3534;5;2612,8;531,4157506;0,203389372;oui
381340000;23690;374,5911605;90,47325133;284,1179091;61,18181971;20,50222602;5,150677506;23,18119924;154;-1,410288177;1,986185834;1,822040059;1;1986;2117;2271;2135;2323;5;2166,4;133,6368213;0,061686125;oui
381360000;25790;211,1000052;38,42788739;172,6721179;40,88539298;4,99023996;4,645699874;23,93241666;41;-1,907863456;1,135354161;1,807762396;1;2073;2105;2564;2273;2806;5;2364,2;314,406902;0,132986592;oui
381380000;22500;1558,079744;652,5034862;900,1814046;221,6339809;79,08861327;14,3931663;20,2948945;1654;-0,517692798;1,986185834;1,361835639;1;2395;2695;3292;2855;3214;5;2890,2;371,0979655;0,128398715;oui
381410000;25290;285;40;245;60;15;5;28,07017544;90;-1,612247506;1,203420695;2,054595521;1;2253;2033;2341;2533;2802;5;2392,4;291,0254284;0,121645807;oui
381440000;24390;1068,674598;242,3460004;810,631884;193,5985306;49,76823707;14,50899974;24,49014089;484;-0,979732105;1,169387428;0,938674025;1;2601;2736;2679;3007;3026;5;2809,8;194,7965605;0,069327554;oui
381460000;25730;325;70;260;60;25;0;25,75757576;35;-1,967353793;2,054252367;1,651097038;1;3993;2534;2394;2558;2361;5;2768;690,1097739;0,249317115;oui
381490000;25740;681,8533926;157,2227042;529,6309141;130,7890427;45,12999544;0;25,6123042;7971;0,073591046;0,556788624;1,761280411;2;2216;2381;2384;2463;2483;5;2385,4;105,1964828;0,044100144;oui
381570000;24520;1450,131215;322,2513812;1122,997238;219,7168508;97,6519337;9,76519337;22,63513514;889;-0,751126729;1,543753364;1,077626529;1;2590;2525;2382;2630;3140;5;2653,4;287,8763624;0,10849339;oui
381600000;25590;899,6853559;192,6764537;706,8400155;147,4746956;60,53425151;9,909635084;24,22619148;274;-1,193653068;1,850052766;1,443662484;1;2485;2469;2479;2458;2765;5;2531,2;131,0999619;0,051793601;oui
381720000;25720;671,9882001;179,7523938;486,5190897;130,3606067;19,8603251;4,73717682;23,25750276;148;-1,425230066;1,101320894;1,549011413;1;2092;2643;2669;2804;2782;5;2598;291,2876585;0,112119961;oui
381760000;26700;784,0783527;132,4370165;661,5038708;144,4733391;19,52306968;14,24849988;22,45065237;515;-0,956390016;0,658888424;1,111722932;2;2324;2692;2550;3210;3095;5;2774,2;371,6640957;0,13397163;oui
381840000;25350;612,6146186;128,9094029;483,0883867;124,6700424;43,55265483;4,851024106;28,28012196;715;-0,833022453;1,101320894;0,4794663;1;2528;2540;2657;3146;3156;5;2805,4;319,5071204;0,113890041;oui
381890000;24840;2029,067915;627,8445504;1381,063298;311,0119342;85,31831498;18,64375774;20,65669698;1869;-0,471744451;1,169387428;0,569176043;1;2503;2868;2650;2859;3339;5;2843,8;316,1260824;0,111163261;oui
381900000;22390;476,9750385;124,4799086;352,4951299;79,0468728;19,52216424;0;20,66544978;252;-1,225122899;1,509720097;1,630006439;1;2164;2024;2371;2148;2717;5;2284,8;271,8229203;0,118970116;oui
381930101;18710;1353,445781;314,536749;1048,184912;280,4092395;131,7453834;104,0416933;37,8798056;2308;-0,39241931;0,420655556;1,348948101;2;1918;2049;2659;2472;2492;5;2318;317,2672375;0,136871112;oui
381930101;19820;1353,445781;314,536749;1048,184912;280,4092395;131,7453834;104,0416933;37,8798056;2308;-0,39241931;0,420655556;1,348948101;2;1918;2049;2659;2472;2492;5;2318;317,2672375;0,136871112;oui
381930102;15910;1715,021875;753,4495553;938,8535957;209,9246282;135,8466186;51,37427842;23,4677531;3685;-0,216498566;0,624855158;1,465965105;2;2600;2493;2430;2305;2158;5;2397,2;171,0985096;0,071374316;oui
381930102;19820;1715,021875;753,4495553;938,8535957;209,9246282;135,8466186;51,37427842;23,4677531;3685;-0,216498566;0,624855158;1,465965105;2;2600;2493;2430;2305;2158;5;2397,2;171,0985096;0,071374316;oui
381930103;19820;6205,108449;1816,989442;4375,227737;1164,146434;515,6591135;259,8417888;31,32395522;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
381930104;19820;0;0;0;0;0;0;#DIV/0!;4386;-0,151021327;0,284522489;1,56497965;2;0;0;0;0;0;0;0;0;#DIV/0!;nope
381930105;24180;1205,119132;310,2715161;901,3183833;241,3799617;92,26085732;37,4326936;30,62698961;3347;-0,252670912;0,284522489;1,426732446;2;2645;2767;2749;2592;2774;5;2705,4;82,02011948;0,030317188;oui
381930106;23970;1128,402622;285,4412158;834,3199563;240,6084087;85,22369155;34,87298312;32,21268002;1595;-0,53134976;0,829054759;1,568529101;2;2374;2152;2289;2712;2750;5;2455,4;264,1018743;0,107559613;oui
381930107;19030;803,1190389;153,2904056;652,5508896;191,8241962;70,58256269;32,12014039;36,54899556;1595;-0,53134976;0,658888424;1,544573155;2;2105;2140;2257;2169;2446;5;2223,4;136,5770845;0,061427132;oui
381970000;25770;720,3966942;175,0964187;540,2975207;125,0688705;35,01928375;15,00826446;24,47552448;429;-1,025086788;0,965187827;0,497995824;1;2687;2972;2792;2997;3299;5;2949,4;233,7868688;0,079265908;oui
381990000;27010;845;170;680;120;25;5;17,64705882;780;-0,800307214;1,509720097;1,170960673;1;2604;2614;3083;3107;3016;5;2884,8;253,9935039;0,088045446;oui
382100000;24620;333,581543;59,74921378;279,0835881;71,67991065;25,70351629;5,158925661;30,2634078;77;-1,67090324;1,747952965;1,38159719;1;3276;2508;2374;2176;2951;5;2657;448,1205195;0,168656575;oui
382150000;27930;928,2719333;212,0611422;716,2107911;191,7105056;40,77946486;8,383914164;25,94863379;781;-0,799825487;1,441653563;0,433759412;1;3242;2920;3230;3386;3649;5;3285,4;264,9505614;0,080644841;oui
382230000;27390;728,381613;133,0626001;595,3190129;148,7350757;58,39097361;5,304304806;29,16470574;335;-1,118078556;0,522755357;1,889754444;1;2505;2641;2588;2875;3194;5;2760,6;278,5449694;0,100900156;oui
382300000;29500;420,9584203;85,36857511;330,0180558;71,09813596;17,00312601;3,884127508;22,14452335;168;-1,377572938;0,692921691;2,063840811;1;2241;2469;2240;2871;2859;5;2536;314,5170902;0,124020935;oui
382320000;22700;264,5852895;59,90610329;209,6713615;34,94522692;14,97652582;4,992175274;20,37037037;22;-2,141927157;1,816019499;1,719844771;1;2144;1705;2212;2040;2268;5;2073,8;222,9892374;0,107526877;oui
382380000;24770;754,5045732;143,0106707;606,5625;143,0106707;44,38262195;0;25;156;-1,405436651;1,816019499;1,186080917;1;2145;2154;2112;2824;2835;5;2414;379,639961;0,157265932;oui
382440000;24440;296,092362;50,51553998;250,5693617;54,93753101;24,88462712;0;26,51151143;185;-1,341330755;1,952152567;1,696368939;1;2095;2021;2170;2594;1709;5;2117,8;318,7862921;0,1505271;oui
382500000;23330;212,8911565;53,22278912;154,829932;62,89965986;14,51530612;0;37,20930233;54;-1,80431184;1,373587029;2,524449483;1;2242;1676;1910;2394;1983;5;2041;282,2941728;0,138311697;oui
382590000;23860;385,6922389;81,7644524;298,7939563;65,41295794;20,08515684;0;22,46648946;185;-1,341330755;2,020219101;1,763249559;1;2082;1975;2149;2000;2381;5;2117,4;162,6324076;0,076807598;oui
382600000;27070;204,5076949;41,29639006;152,9786358;40,59802047;5,040982904;4,952050516;26,04094565;38;-1,93643325;1,986185834;1,472849839;1;2334;2319;3145;2589;3273;5;2732;450,7416111;0,164985948;oui
382820000;23930;344,8412698;83,74716553;261,0941043;83,74716553;24,63151927;0;31,42857143;86;-1,629340815;1,986185834;1,906521201;1;2050;2026;2081;2746;2745;5;2329,6;380,1635175;0,163188323;oui
382880000;25510;643,824228;118,8598575;520,0118765;128,7648456;39,61995249;9,904988124;27,90697674;592;-0,90399994;1,543753364;0,867917121;1;2340;2570;2544;2944;2858;5;2651,2;246,6925212;0,093049382;oui
382940000;26780;255,7328264;56,40219728;199,3306292;61,93093554;13,42755443;4,224453925;31,11956529;60;-1,764697545;1,407620296;1,107805922;1;2768;2599;2768;2628;2475;5;2647,6;124,0254006;0,046844463;oui
383160000;19440;2445;925;1500;345;170;70;24,12371134;5763;-0,048361351;1,407620296;0,879877565;1;2937;2450;2218;2393;2673;5;2534,2;277,7241437;0,10959046;oui
383180000;18690;2244,338492;790,2587955;1454,098371;229,647167;173,5762057;76,61246179;21,37965569;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
383180101;18690;754,9803598;270,2175236;479,6677884;76,55131891;86,78725301;45,96917687;27,91196806;3035;-0,289462471;0,726954958;0,802455398;1;0;0;0;0;0;0;0;0;#DIV/0!;nope
383180102;18690;1489,358132;520,0412719;974,4305822;153,0958481;86,7889527;30,64328492;18,10191908;2758;-0,325446651;0,829054759;0,841621189;1;2434;2908;2187;2372;2579;5;2496;269,8768238;0,108123727;oui
383360000;24380;787,2382851;177,1286142;605,1894317;127,9262213;49,20239282;4,920239282;23,27044025;1172;-0,647215009;0,965187827;1,253204723;2;2528;2272;2981;2402;2679;5;2572,4;273,6627487;0,106384213;oui
383390000;26140;836,3534884;178,1581395;658,1953488;168,2604651;44,53953488;9,897674419;26,62721893;271;-1,197792428;1,067287627;1,312578761;1;2391;2284;2353;2610;2944;5;2516,4;268,3454863;0,106638645;oui
383400000;21280;939,8663056;394,1570406;545,3608206;99,53763172;43,32503285;4,617132983;15,69739157;2862;-0,31152949;-0,225976515;1,485069504;2;2018;2369;2099;2492;2268;5;2249,2;193,4365529;0,08600238;oui
383410000;24280;446,7029565;91,08146682;349,2686796;67,99429151;17,12095952;3,889272449;20,21221617;675;-0,85466803;1,339553763;2,689354491;1;2593;1968;2253;3352;2258;5;2484,8;532,9152841;0,214470092;oui
383460000;23710;159,8762573;40,15082484;119,7254324;34,79106901;4,959622941;0;24,86341163;29;-2,038059186;1,577786631;1,539471031;1;1879;2187;2451;2479;1891;5;2177,4;290,2495478;0,133300977;oui
383480000;26640;1914,001491;410,8251149;1470,633193;347,7675449;86,70321512;4,995928934;23,3577692;1141;-0,657293978;0,999221093;2,283353482;1;2363;2416;2545;3005;3071;5;2680;334,2588817;0,124723463;oui
383510000;24180;413,5664793;84,34582524;323,9717036;98,89694897;20,72616906;5,159265814;30,56013397;69;-1,712148723;0,795021492;1,977168589;1;2062;2732;2533;2347;2869;5;2508,6;318,5738533;0,126992686;oui
383520000;26750;910;250;650;140;25;10;19,44444444;7971;0,073591046;0,863088026;1,625393768;2;2323;2882;2803;3026;3215;5;2849,8;333,6026079;0,117061761;oui
383530000;24070;362,0848216;106,7390839;255,3457377;61,32550098;12,4210902;0;20,36721419;63;-1,746353025;1,203420695;1,779175608;1;2050;1794;2220;2431;2129;5;2124,8;233,3788765;0,109835691;oui
383740000;24620;1425;360;1055;270;80;20;26,14840989;904;-0,74483565;1,645853165;2,192068149;1;2094;2372;2379;2453;3012;5;2462;336,5241448;0,136687305;oui
383780000;23950;1575;420;1160;260;55;10;20,56962025;1598;-0,530643236;0,352589022;1,624468483;2;2628;2247;2277;2513;2834;5;2499,8;245,8896094;0,098363713;oui
383890000;24010;1445;410;1025;235;70;15;22,29965157;1435;-0,571095039;1,169387428;1,095401493;2;2129;2479;2658;2615;3055;5;2587,2;334,0197599;0,129104731;oui
383920000;24920;239,2798013;56,00165563;183,2781457;40,72847682;10,18211921;5,091059603;23,40425532;91;-1,608092899;1,679886432;1,693428093;1;3000;1861;2541;2727;2743;5;2574,4;430,9591628;0,167401788;oui
384010000;22870;620,4895179;128,0375196;502,3010383;123,1129996;29,5471199;24,62259992;28,125;1738;-0,49906694;1,713919698;2,807751116;1;1588;1924;2730;2022;2124;5;2077,6;416,5846853;0,200512459;oui
384080000;27010;1029,735741;230,5775224;799,1249517;213,1729072;45,51669314;25,18811627;27,56890692;781;-0,799825487;1,611819898;0,626410966;1;2815;2658;2841;3369;3737;5;3084;452,9127951;0,146858883;oui
384150000;28550;570;105;460;120;25;0;25,66371681;99;-1,576412016;1,169387428;1,452517372;1;2067;2771;3000;2944;2963;5;2749;391,2895347;0,142338863;oui
384480000;25860;540;110;425;125;25;0;28,03738318;294;-1,167164084;0,829054759;1,538616362;1;2833;2218;2578;2315;3163;5;2621,4;386,1998187;0,147325787;oui
384490000;21710;2104,549964;513,3329201;1569,497656;354,0182421;146,3771899;50,07798165;26,42910181;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
384490101;21710;1221,186735;356,5273806;854,1918462;179,4157778;70,90318444;18,05432134;22,16643444;589;-0,905910129;0,284522489;0,815106293;2;2079;2256;2531;2546;2561;5;2394,6;216,8116694;0,090541915;oui
384490102;21710;883,3632292;156,8055395;715,3058101;174,6024642;75,47400549;32,02366031;32,34680183;715;-0,833022453;0,420655556;0,731657935;2;1885;1999;2401;2371;3038;5;2338,8;451,4379249;0,193021175;oui
384510000;25200;1302,144877;254,0346081;1043,051012;220,7542817;69,95806262;19,85578301;23,9435333;1273;-0,616134096;1,645853165;1,199237599;1;2598;2294;2799;3288;3264;5;2848,6;429,6717352;0,150836107;oui
384550000;24770;1646,945142;336,4172679;1276,660836;345,4074436;82,93798974;9,445681085;27,14010643;676;-0,854111422;1,339553763;1,979180528;1;2203;2421;2671;2797;2600;5;2538,4;231,5854054;0,091232826;oui
384590000;25270;343,4787981;48,08959449;310,9432167;57,58062092;26,06823797;0;23,29838841;77;-1,67090324;1,747952965;1,339620116;1;2629;2586;2226;2395;2631;5;2493,4;178,2422509;0,071485622;oui
384670000;24990;545;105;440;85;35;5;22,93577982;154;-1,410288177;1,816019499;2,085474552;1;2056;2114;2273;2607;2614;5;2332,8;265,6721664;0,113885531;oui
384750000;26200;948,3848494;190,1852304;731,8487397;178,4355724;59,85021007;9,635651504;26,88853578;1262;-0,619397129;1,373587029;0,659506806;1;2843;3504;2794;2848;3566;5;3111;388,2512073;0,124799488;oui
384760000;23800;333,7369246;61,11206234;272,5020225;75,3983773;25,05053886;0;30,10931514;212;-1,290109733;1,509720097;1,41389863;1;2241;2061;2160;2724;2458;5;2328,8;264,9503727;0,113771201;oui
384800000;25620;835;200;630;145;45;10;24,09638554;3025;-0,290703357;1,509720097;0,797864667;1;2548;2795;2665;2807;3258;5;2814,6;269,4908162;0,095747465;oui
384810000;24370;385,3658686;46,12565545;349,8443512;105,0990155;26,50939222;5,347024793;34,58732484;299;-1,160823495;1,03325436;2,401648013;1;2240;2333;2070;2459;2423;5;2305;156,424103;0,067862951;oui
384840000;25920;750,4146199;117,6711102;605,4846997;183,7948663;61,9766028;0;33,98596344;576;-0,914301627;0,624855158;0,608456605;1;2865;2712;2845;3344;3294;5;3012;286,8998083;0,09525226;oui
384870000;28280;821,7970834;172,6440539;633,8355075;141,2033952;34,87106314;9,782026416;23,04540544;1424;-0,573988281;0,48872209;0,483833932;2;2794;2816;2536;2788;3428;5;2872,4;331,0238662;0,115242956;oui
384880000;24340;227,0431632;41,56316709;185,4799961;34,43296219;14,49050431;4,742945621;23,63709673;34;-1,978252761;2,122318901;1,716793163;1;2607;2138;2232;2871;2066;5;2382,8;343,3783627;0,144107085;oui
384980000;25680;281,5005727;54,55242523;221,6982859;58,35122295;18,72272569;0;27,90000008;88;-1,620697031;1,237453962;2,533753673;1;1961;2177;2106;3094;2261;5;2319,8;446,5654487;0,192501702;oui
385070000;22910;2816,219349;611,1155093;2191,621615;530,6636085;212,6963279;63,49501048;28,78810645;3704;-0,214564938;1,543753364;0,940077842;1;2570;2535;2841;3051;3216;5;2842,6;296,5591003;0,104326708;oui
385120000;25980;277,6298335;40,86701508;236,7628184;77,5057903;10,37008207;0;31,65217198;90;-1,612247506;1,509720097;2,211306934;1;2870;2870;2405;2609;3037;4;2758,2;249,8693659;0,09059146;oui
385150000;24230;873,7791698;211,6775208;635,7541307;146,6270567;52,19365998;10,41657397;24,6907571;297;-1,163346914;1,781986232;1,863575994;1;2013;2421;2052;2342;2783;5;2322,2;312,6910616;0,134652942;oui
385190000;26870;1070,721585;180,5268787;868,5646554;301,3134375;29,54824944;4,760226952;31,99167117;545;-0,935101988;1,101320894;0,569103533;1;2788;2862;2946;3235;3309;5;3028;231,1330785;0,076331928;oui
385300000;24840;1083,858674;321,1433108;767,7332275;165,5895197;50,17864232;10,03572846;20,73732719;1691;-0,509374636;0,352589022;1,248277439;2;2281;2566;2446;2540;2907;5;2548;229,6529991;0,09013069;oui
385320000;26420;322,6245135;49,84344141;272,7810721;83,28862342;21,12572327;10,63985992;35,66195431;48;-1,848596855;1,543753364;1,668841721;1;2357;2741;2870;2396;3043;5;2681,4;298,5654032;0,111346835;oui
385350000;22650;103,7837317;19,95765578;83,82607595;29,44008823;4,865799032;0;33,05516837;252;-1,225122899;1,577786631;1,440133842;1;3092;1919;2500;2813;2868;5;2638,4;454,3251039;0,172197204;oui
385360000;24920;565;125;445;110;15;5;22,80701754;156;-1,405436651;1,884086033;1,647994558;1;2080;2445;2087;2537;2160;5;2261,8;214,048359;0,094636289;oui
385370000;22110;2878,458529;868,5315861;1964,268197;433,3957377;200,9163214;65,08436122;24,68922881;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
385370101;22110;884,876832;223,5022937;636,0748568;110,8816933;105,5511812;25,03458892;28,09142416;2312;-0,391768248;0,284522489;0,912072897;2;2051;2662;2160;2541;2764;5;2435,6;313,8810284;0,128872158;oui
385370102;22110;1993,581697;645,0292924;1328,193341;322,5140444;95,36514015;40,0497723;23,20716118;2680;-0,336233367;-0,362109583;1,014166645;2;2370;2363;2648;3011;3009;5;2680,2;322,2634016;0,120238565;oui
385390000;23230;260,8463363;77,90321553;177,8781823;43,47707857;14,09371819;0;22,50781224;31;-2,012984026;1,781986232;2,279929606;1;3686;1943;1982;2047;1587;5;2249;822,9431937;0,365915159;nope
385420000;28550;136,2385321;35,32110092;100,9174312;30,27522936;5,04587156;0;25,92592593;60;-1,764697545;1,577786631;1,293016242;1;1730;2179;2758;2140;3250;5;2411,4;594,8435088;0,246679733;oui
385440101;18910;952,9041259;364,5366047;576,2860152;92,01254481;58,38516904;11,02003556;17,15708636;3105;-0,280889082;0,148389421;0,92008971;2;2158;2354;2133;2253;2797;5;2339;270,4542475;0,115628152;oui
385440102;21850;1314,96346;637,7731938;673,7091578;95,39141776;16,16153935;24,64906261;10,38534903;7745;0,062776697;0,012256353;0,943068291;2;2125;2152;2019;2319;2518;5;2226,6;195,2160342;0,087674497;oui
385440103;21300;1268,363905;657,9418751;605,4359162;105,4463293;23,50117297;6,800255892;10,74482701;8993;0,118948946;-0,05581018;0,884919402;2;3498;2683;2646;2489;2418;5;2746,8;433,9074786;0,157968355;oui
385440201;21070;2251,815177;1357,426781;833,5872034;157,7000199;29,29984092;12,22737169;9,09292382;10682;0,183661598;-0,157909981;0,836481028;2;2893;2760;2162;2811;2891;5;2703,4;307,8299855;0,113867717;oui
385440202;28820;1325,053207;484,2861559;825,1786086;139,8955807;56,48107657;10,51773942;15,79992088;6952;0,022163186;0,829054759;0,997740943;1;2830;3126;2627;3043;3586;5;3042,4;360,6110093;0,118528467;oui
385440301;15640;967,7008681;430,5198359;539,163921;114,9195356;67,39847728;31,51215368;22,05153639;9458;0,137904176;-0,225976515;0,77609061;2;2132;2177;1715;2164;4758;5;2589,2;1227,564133;0,474109429;nope
385440302;17110;922,7694834;312,7299619;599,7943786;139,1437461;64,03335756;34,64131467;26,06159724;5533;-0,063674596;0,114356154;0,766198651;2;3481;2997;3168;2290;3008;5;2988,8;436,7867901;0,14614119;oui
385440303;20810;1064,716935;325,1473431;728,6591306;165,5576507;91,66177968;35,08461929;27,73792503;400;-1,051403084;0,726954958;0,889851993;2;2357;2708;2303;3021;3129;5;2703,6;374,9463962;0,138684123;oui
385440304;16580;638,7301106;172,9665658;472,807672;126,3369189;48,06141646;37,19493277;32,76582678;521;-0,952034893;1,577786631;0,967861028;1;1923;1804;1785;1756;2446;5;1942,8;288,384639;0,148437636;oui
385440401;20610;1465,702161;674,4023052;778,5001754;162,1254838;37,01245675;21,71859837;15,20105732;7906;0,07051246;-0,532275917;0,679916054;2;3275;2940;2302;3414;3246;5;3035,4;444,9930337;0,146601118;oui
385440402;21780;1257,385186;604,4895394;644,4634908;87,97373752;52,99965331;7,943390608;11,92332921;3108;-0,280525984;-0,191943248;0,65365442;2;2613;2522;2262;2174;2311;5;2376,4;184,0578713;0,077452395;oui
385440403;14550;844,7600858;386,7861392;443,7245789;93,54820033;52,96069595;21,02948712;20,17293452;2373;-0,381976757;0,04628962;0,716039587;2;0;0;0;0;0;0;0;0;#DIV/0!;nope
385530101;21780;950,9319793;313,5423113;632,1039175;134,9876329;73,62015541;18,3644674;24,00181472;1595;-0,53134976;0,284522489;1,012412599;2;1910;1876;2143;2130;2405;5;2092,8;213,1846617;0,10186576;oui
385530102;16890;1272,194215;469,3873764;793,9016745;181,9037367;104,3122426;58,32314469;27,27318216;3799;-0,205043207;0,284522489;1,086278344;2;1797;1895;1815;2169;2145;5;1964,2;180,0255537;0,091653372;oui
385530103;16420;1772,258431;682,4365434;1031,384916;238,0460621;151,7800241;97,88591945;28,45757375;4280;-0,16021974;-0,362109583;1,108559515;2;1667;1903;2214;2107;2251;5;2028,4;243,1620859;0,119878764;oui
385530104;25800;726,7962839;149,710961;569,392718;101,018885;57,56281776;11,52796672;23,65579185;3799;-0,205043207;0,522755357;1,066373793;2;1961;2015;2439;2530;2933;5;2375,6;400,149722;0,16844154;oui
